s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
63.5732368,18.9095091,-17.4295002,1.5608381,-0.0285207,6.2505116,2.81651
63.673194699999996,18.9107787,-17.3295495,1.5581489,-0.026902549999999997,6.2505116,2.81651
63.7731526,18.9120483,-17.2295988,1.5554597,-0.0252844,6.3399547,2.8425465
63.87311055,18.91382295,-17.129661050000003,1.55309415,-0.0236793,6.3399547,2.8425465
63.9730685,18.9155976,-17.0297233,1.5507286,-0.0220742,6.428963,2.8745253
64.0730264,18.91781465,-16.9297863,1.5486626000000001,-0.020667949999999997,6.428963,2.8745253
64.1729843,18.9200317,-16.8298493,1.5465966,-0.0192617,6.5177367,2.8964774
64.27294219999999,18.9226334,-16.72992695,1.5448118499999999,-0.0178552,6.5177367,2.8964774
64.3729001,18.9252351,-16.6300046,1.5430271,-0.0164487,6.6059818,2.9248234
64.47285805,18.928165399999997,-16.530089,1.5415235,-0.015042400000000001,6.6059818,2.9248234
64.572816,18.9310957,-16.4301734,1.5400199,-0.0136361,6.6939101,2.9593936
64.67277390000001,18.93429845,-16.330265699999998,1.5387974,-0.012229799999999999,6.6939101,2.9593936
64.7727318,18.9375012,-16.230358,1.5375749,-0.0108235,6.7817174,3.0001243
64.87268975,18.940919899999997,-16.1304624,1.5366336500000002,-0.0094172,6.7817174,3.0001243
64.9726477,18.9443386,-16.0305668,1.5356924,-0.0080109,6.8695878,3.0469511
65.0726056,18.947917599999997,-15.930668749999999,1.53503165,-0.0066102,6.8695878,3.0469511
65.1725635,18.9514966,-15.8307707,1.5343709,-0.0052095,6.9576938,3.0993217
65.27252139999999,18.9551794,-15.73088255,1.5339902,-0.0038082999999999997,6.9576938,3.0993217
65.3724793,18.9588622,-15.6309944,1.5336095,-0.0024071,7.0461841,3.1578119
65.47243725,18.9625932,-15.531105400000001,1.5335089499999999,-0.00100675,7.0461841,3.1578119
65.5723952,18.9663242,-15.4312164,1.5334084,0.0003936,7.1352158,3.182261
65.67235310000001,18.97004735,-15.3313266,1.5335876499999999,0.0017935,7.1352158,3.182261
65.772311,18.9737705,-15.2314368,1.5337669,0.0031934,7.2238267,2.9606108
65.87226895,18.977429700000002,-15.1315502,1.53422605,0.0045937,7.2238267,2.9606108
65.9722269,18.9810889,-15.0316636,1.5346852,0.005994,7.3053007,2.738032
66.0721848,18.984628700000002,-14.931763700000001,1.53542435,0.00739415,7.3053007,2.738032
66.1721427,18.9881685,-14.8318638,1.5361635,0.0087943,7.3798489,2.5152358
66.27210059999999,18.9915324,-14.731964600000001,1.5371825000000001,0.01019495,7.3798489,2.5152358
66.3720585,18.9948963,-14.6320654,1.5382015,0.0115956,7.4476736,2.2927992
66.47201645,18.99802875,-14.5321559,1.53950065,0.01299685,7.4476736,2.2927992
66.5719744,19.0011612,-14.4322464,1.5407998,0.0143981,7.5089663,2.0713511
66.67193230000001,19.004005999999997,-14.3323277,1.54237915,0.01580015,7.5089663,2.0713511
66.7718902,19.0068508,-14.232409,1.5439585,0.0172022,7.5639121,1.851516
66.87184815,19.0093519,-14.132487000000001,1.5458181,0.01860475,7.5639121,1.851516
66.9718061,19.011853,-14.032565,1.5476777,0.0200073,7.6126908,1.6339417
67.071764,19.01395455,-13.9326244,1.5498178999999999,0.02141035,7.6126908,1.6339417
67.1717219,19.0160561,-13.8326838,1.5519581,0.0228134,7.6554793,1.4192326
67.27167979999999,19.01770175,-13.732741749999999,1.5543787500000001,0.0242173,7.6554793,1.4192326
67.3716377,19.0193474,-13.6327997,1.5567994,0.0256212,7.692452,1.2079463
67.47159565,19.020481099999998,-13.53284765,1.55950085,0.02702605,7.692452,1.2079463
67.5715536,19.0216148,-13.4328956,1.5622023,0.0284309,7.723781,1.0006172
67.67151150000001,19.0221804,-13.33293815,1.5651848,0.0298372,7.723781,1.0006172
67.7714694,19.022746,-13.2329807,1.5681673,0.0312435,7.7496368,0.7977308
67.8714273,19.02268725,-13.133027550000001,1.57143085,0.0326511,7.7496368,0.7977308
67.9713852,19.0226285,-13.0330744,1.5746944,0.0340587,7.7701885,0.5998169
68.07134314999999,19.0218891,-12.9331148,1.5782403999999999,0.03547375,7.7701885,0.5998169
68.1713011,19.0211497,-12.8331552,1.5817864,0.0368888,7.7856056,0.4065933
68.27125899999999,19.019673249999997,-12.7332106,1.58561525,0.0383054,7.7856056,0.4065933
68.3712169,19.0181968,-12.633266,1.5894441,0.039722,7.796039,0.2192555
68.47117485,19.015926649999997,-12.53333365,1.5935564,0.04114115,7.796039,0.2192555
68.5711328,19.0136565,-12.4334013,1.5976687,0.0425603,7.8016594,0.038093
68.67109070000001,19.01053615,-12.3334913,1.60206515,0.0439828,7.8016594,0.038093
68.7710486,19.0074158,-12.2335813,1.6064616,0.0454053,7.8026355,-0.1366213
68.8710065,19.0033889,-12.13370895,1.6111423500000002,0.046829499999999996,7.8026355,-0.1366213
68.9709644,18.999362,-12.0338366,1.6158231,0.0482537,7.7991342,-0.3043265
69.07092234999999,18.9943715,-11.93399985,1.62078925,0.049680699999999994,7.7991342,-0.3043265
69.1708803,18.989381,-11.8341631,1.6257554,0.0511077,7.7913295,-0.4648619
69.2708382,18.983370999999998,-11.7343884,1.6310068000000002,0.05253775,7.7913295,-0.4648619
69.3707961,18.977361,-11.6346137,1.6362582,0.0539678,7.7793926,-0.6179941
69.47075405000001,18.97027475,-11.534907449999999,1.64179585,0.055400500000000005,7.7793926,-0.6179941
69.570712,18.9631885,-11.4352012,1.6473335,0.0568332,7.763495,-0.7634434
69.67066990000001,18.95496985,-11.3355815,1.6531581,0.0582707,7.763495,-0.7634434
69.7706278,18.9467512,-11.2359618,1.6589827,0.0597082,7.7438108,-0.9012815
69.87058569999999,18.9373444,-11.136451300000001,1.6650947999999999,0.061149100000000005,7.7438108,-0.9012815
69.9705436,18.9279376,-11.0369408,1.6712069,0.06259,7.7205081,-1.0311846
70.07050155,18.917285800000002,-10.937549950000001,1.677608,0.0640374,7.7205081,-1.0311846
70.1704595,18.906634,-10.8381591,1.6840091,0.0654848,7.6937601,-1.5278335
70.27041740000001,18.894682449999998,-10.738920400000001,1.6906998999999998,0.06693805,7.6937601,-1.5278335
70.3703753,18.8827309,-10.6396817,1.6973907,0.0683913,7.6539577,-1.4573852
70.47033325000001,18.8694235,-10.54061435,1.7043727,0.06985135,7.6539577,-1.4573852
70.5702912,18.8561161,-10.441547,1.7113547,0.0713114,7.6157967,-1.3879647
70.6702491,18.84139765,-10.342679050000001,1.7186297000000001,0.0727813,7.6157967,-1.3879647
70.770207,18.8266792,-10.2438111,1.7259047,0.0742512,7.5792749,-1.3746845
70.87016489999999,18.8104952,-10.145174950000001,1.7334740000000002,0.07572785,7.5792749,-1.3746845
70.9701228,18.7943112,-10.0465388,1.7410433,0.0772045,7.5429282,-1.3615314
71.07008075,18.77660625,-9.948161200000001,1.7489094,0.0786948,7.5429282,-1.3615314
71.1700387,18.7589013,-9.8497836,1.7567755,0.0801851,7.5067558,-1.3485042
71.26999660000001,18.739622,-9.751704400000001,1.7649404,0.08168565,7.5067558,-1.3485042
71.3699545,18.7203427,-9.6536252,1.7731053,0.0831862,7.4707568,-1.3356016
71.4699124,18.69943495,-9.5558799,1.78157125,0.08469915,7.4707568,-1.3356016
71.5698703,18.6785272,-9.4581346,1.7900372,0.0862121,7.4349305,-1.3228224
71.66982825,18.6559379,-9.360763899999998,1.7988075000000001,0.087742,7.4349305,-1.3228224
71.7697862,18.6333486,-9.2633932,1.8075778,0.0892719,7.399276,-1.3101655
71.86974409999999,18.6090253,-9.1664415,1.8166551,0.09081375,7.399276,-1.3101655
71.969702,18.584702,-9.0694898,1.8257324,0.0923556,7.3637925,-1.2976298
72.06965995,18.5585929,-8.9730042,1.8351201499999998,0.0939209,7.3637925,-1.2976298
72.1696179,18.5324838,-8.8765186,1.8445079,0.0954862,7.3284791,-1.2852139
72.26957580000001,18.5045375,-8.780548150000001,1.85421045,0.0970686,7.3284791,-1.2852139
72.3695337,18.4765912,-8.6845777,1.863913,0.098651,7.2933351,-1.2729169
72.4694916,18.44675795,-8.5891781,1.8739335499999998,0.10025425,7.2933351,-1.2729169
72.5694495,18.4169247,-8.4937785,1.8839541,0.1018575,7.2583596,-1.2607375
72.66940745,18.3851551,-8.399006,1.89429815,0.1034881,7.2583596,-1.2607375
72.7693654,18.3533855,-8.3042335,1.9046422,0.1051187,7.2235519,-1.2486747
72.86932329999999,18.31963065,-8.21014775,1.9153144000000002,0.10676895,7.2235519,-1.2486747
72.9692812,18.2858758,-8.116062,1.9259866,0.1084192,7.188911,-1.2367273
73.06923915,18.25009115,-8.0227338,1.9369916,0.11010385,7.188911,-1.2367273
73.1691971,18.2143065,-7.9294056,1.9479966,0.1117885,7.1544363,-1.2248942
73.26915500000001,18.17644385,-7.8368971,1.9593416499999998,0.1135009,7.1544363,-1.2248942
73.3691129,18.1385812,-7.7443886,1.9706867,0.1152133,7.1201269,-1.2131743
73.4690708,18.098598850000002,-7.65277885,1.98237635,0.1169544,7.1201269,-1.2131743
73.5690287,18.0586165,-7.5611691,1.994066,0.1186955,7.0859821,-1.2015665
73.66898665,18.0164716,-7.4705337,2.00610795,0.12047659999999999,7.0859821,-1.2015665
73.7689446,17.9743267,-7.3798983,2.0181499,0.1222577,7.052001,-1.1900698
73.86890249999999,17.92997775,-7.29031685,2.03055155,0.1240696,7.052001,-1.1900698
73.9688604,17.8856288,-7.2007354,2.0429532,0.1258815,7.0181828,-1.1786831
74.06881835,17.83904265,-7.1123042000000005,2.05572015,0.12773625,7.0181828,-1.1786831
74.1687763,17.7924565,-7.023873,2.0684871,0.129591,6.9845268,-1.1674054
74.26873420000001,17.7435926,-6.936673750000001,2.0816302,0.1314902,6.9845268,-1.1674054
74.3686921,17.6947287,-6.8494745,2.0947733,0.1333894,6.9510323,-1.1562356
74.46865,17.64355845,-6.76361165,2.1082993500000002,0.13532695,6.9510323,-1.1562356
74.5686079,17.5923882,-6.6777488,2.1218254,0.1372645,6.9176983,-1.1451726
74.66856585,17.5388812,-6.5933224500000005,2.13574455,0.13925995000000002,6.9176983,-1.1451726
74.7685238,17.4853742,-6.5088961,2.1496637,0.1412554,6.8845242,-1.1342155
74.86848169999999,17.42950235,-6.426011000000001,2.1639874,0.1432987,6.8845242,-1.1342155
74.9684396,17.3736305,-6.3431259,2.1783111,0.145342,6.8515092,-1.1233632
75.06839755,17.315378000000003,-6.261904550000001,2.19304735,0.14744190000000001,6.8515092,-1.1233632
75.1683555,17.2571255,-6.1806832,2.2077836,0.1495418,6.8186525,-1.1126148
75.26831340000001,17.196468250000002,-6.1012359,2.22294765,0.15171194999999998,6.8186525,-1.1126148
75.3682713,17.135811,-6.0217886,2.2381117,0.1538821,6.7859534,-1.1019692
75.4682292,17.072739900000002,-5.9442463,2.2537152000000003,0.15611385,6.7859534,-1.1019692
75.5681871,17.0096688,-5.866704,2.2693187,0.1583456,6.7534111,-1.0914255
75.66814504999999,16.94417505,-5.7911973,2.2853773,0.16066865,6.7534111,-1.0914255
75.768103,16.8786813,-5.7156906,2.3014359,0.1629917,6.7210248,-1.0809826
75.86806089999999,16.810760600000002,-5.64235615,2.31796735,0.16538789999999998,6.7210248,-1.0809826
75.9680188,16.7428399,-5.5690217,2.3344988,0.1677841,6.6887939,-1.0706397
76.0679767,16.6725002,-5.4980089,2.3515147499999998,0.17025279999999998,6.6887939,-1.0706397
76.1679346,16.6021605,-5.4269961,2.3685307,0.1727215,6.6567175,-1.0603957
76.26789255,16.5294102,-5.35845355,2.3860519,0.17530099999999998,6.6567175,-1.0603957
76.3678505,16.4566599,-5.289911,2.4035731,0.1778805,6.624795,-1.0502498
76.4678084,16.3815201,-5.223997499999999,2.4215738,0.1798158,6.624795,-1.0502498
76.5677663,16.3063803,-5.158084,2.4395745,0.1817511,6.5930255,-1.0402009
76.66772424999999,16.22889555,-5.09494355,2.45790025,0.18335590000000002,6.5930255,-1.0402009
76.7676822,16.1514108,-5.0318031,2.476226,0.1849607,6.5614084,-1.0302482
76.86764009999999,16.0716457,-4.971571450000001,2.49488,0.18623805,6.5614084,-1.0302482
76.967598,15.9918806,-4.9113398,2.513534,0.1875154,6.5299429,-1.0203907
77.0675559,15.90992665,-4.8541267,2.532064,0.18540325000000002,6.5299429,-1.0203907
77.1675138,15.8279727,-4.7969136,2.550594,0.1832911,6.4986283,-1.0106275
77.26747175,15.74397235,-4.74273825,2.5687151999999998,0.18130685000000002,6.4986283,-1.0106275
77.3674297,15.659972,-4.6885629,2.5868364,0.1793226,6.4674638,-1.0009577
77.4673876,15.57408695,-4.63743395,2.60454135,0.1769354,6.4674638,-1.0009577
77.5673455,15.4882019,-4.586305,2.6222463,0.1745482,6.4364489,-0.9913805
77.66730344999999,15.400585249999999,-4.53820335,2.6394287,0.17191335,6.4364489,-0.9913805
77.7672614,15.3129686,-4.4901017,2.6566111,0.1692785,6.4055826,-0.9818949
77.86721929999999,15.2237708,-4.444990600000001,2.6732777,0.16674645,6.4055826,-0.9818949
77.9671772,15.134573,-4.3998795,2.6899443,0.1642144,6.3748644,-0.9725
78.0671351,15.043948050000001,-4.357723099999999,2.706109,0.1617315,6.3748644,-0.9725
78.167093,14.9533231,-4.3155667,2.7222737,0.1592486,6.3442935,-0.9631951
78.26705095,14.8613967,-4.27631425,2.73795025,0.1568426,6.3442935,-0.9631951
78.3670089,14.7694703,-4.2370618,2.7536268,0.1544366,6.3138692,-0.9539791
78.4669668,14.6763784,-4.2006671,2.76883065,0.1521132,6.3138692,-0.9539791
78.5669247,14.5832865,-4.1642724,2.7840345,0.1497898,6.2835907,-0.9448514
78.66688264999999,14.4891464,-4.1306813,2.7987793,0.14752145,6.2835907,-0.9448514
78.7668406,14.3950063,-4.0970902,2.8135241,0.1452531,6.2534575,-0.935811
78.86679849999999,14.29992665,-4.06624555,2.8278227,0.14305295,6.2534575,-0.935811
78.9667564,14.204847,-4.0354009,2.8421213,0.1408528,6.2234688,-0.926857
79.0667143,14.1089424,-4.0072472999999995,2.8559841,0.13869789999999999,6.2234688,-0.926857
79.1666722,14.0130378,-3.9790937,2.8698469,0.136543,6.1936239,-0.9179888
79.26663015,13.91639525,-3.95356695,2.88328425,0.13443665,6.1936239,-0.9179888
79.3665881,13.8197527,-3.9280402,2.8967216,0.1323303,6.1639222,-0.9179888
79.466546,13.72247125,-3.90507955,2.9097431,0.13027670000000002,6.1639222,-0.9179888
79.5665039,13.6251898,-3.8821189,2.9227646,0.1282231,6.1340766,-0.8007954
79.66646180000001,13.527351549999999,-3.8616592499999998,2.9353789499999996,0.1262042,6.1340766,-0.8007954
79.7664197,13.4295133,-3.8411996,2.9479933,0.1241853,6.1079221,-0.5882905
79.86637765,13.33119355,-3.8231745,2.9602087499999996,0.12221014999999999,6.1079221,-0.5882905
79.9663356,13.2328738,-3.8051494,2.9724242,0.120235,6.0886365,-0.397311
80.0662935,13.13415495,-3.78949355,2.98424785,0.11829395,6.0886365,-0.397311
80.1662514,13.0354361,-3.7738377,2.9960715,0.1163529,6.0755771,-0.2245448
80.26620935,12.936374749999999,-3.7604816000000003,3.0075105000000004,0.1144419,6.0755771,-0.2245448
80.3661673,12.8373134,-3.7471255,3.0189495,0.1125309,6.068184,-0.0674938
80.4661252,12.73797915,-3.73600155,3.03000985,0.1106557,6.068184,-0.0674938
80.5660831,12.6386449,-3.7248776,3.0410702,0.1087805,6.06596,0.0753065
80.666041,12.53909205,-3.7159164000000002,3.05175805,0.1069281,6.06596,0.0753065
80.7659989,12.4395392,-3.7069552,3.0624459,0.1050757,6.0684414,0.2064935
80.86595685,12.339816500000001,-3.7000868999999996,3.0727664,0.10325085,6.0684414,0.2064935
80.9659148,12.2400938,-3.6932186,3.0830869,0.101426,6.0752402,0.3271303
81.0658727,12.140257850000001,-3.68837395,3.09304475,0.09962605,6.0752402,0.3271303
81.1658306,12.0404219,-3.6835293,3.1030026,0.0978261,6.0859955,0.438663
81.26578855,11.940505550000001,-3.68063785,3.1126028,0.09604415,6.0859955,0.438663
81.3657465,11.8405892,-3.6777464,3.122203,0.0942622,6.1003879,0.5427007
81.46570439999999,11.740638350000001,-3.6767384,3.1314491,0.0925045,6.1003879,0.5427007
81.5656623,11.6406875,-3.6757304,3.1406952,0.0907468,6.1181469,0.6397124
81.6656202,11.5407347,-3.6765357,3.1495916,0.089004,6.1181469,0.6397124
81.7655781,11.4407819,-3.677341,3.158488,0.0872612,6.1390144,0.7312515
81.86553605,11.3408552,-3.67988995,3.16703775,0.08553515,6.1390144,0.7312515
81.965494,11.2409285,-3.6824389,3.1755875,0.0838091,6.1627815,0.8179014
82.0654519,11.141063200000001,-3.68666155,3.1837938,0.08210075,6.1627815,0.8179014
82.1654098,11.0411979,-3.6908842,3.1920001,0.0803924,6.1892567,0.9002395
82.26536775,10.94140955,-3.6967115,3.19986615,0.07869425,6.1892567,0.9002395
82.3653257,10.8416212,-3.7025388,3.2077322,0.0769961,6.2182669,0.9794218
82.46528359999999,10.74193595,-3.70990125,3.2152601,0.07531385,6.2182669,0.9794218
82.5652415,10.6422507,-3.7172637,3.222788,0.0736316,6.2496757,1.0555189
82.6651994,10.54268465,-3.7260927500000003,3.2299807,0.07195865000000001,6.2496757,1.0555189
82.7651573,10.4431186,-3.7349218,3.2371734,0.0702857,6.2833492,1.1295082
82.86511525,10.3436843,-3.7451492,3.2440326,0.06862235,6.2833492,1.1295082
82.9650732,10.24425,-3.7553766,3.2508918,0.066959,6.3191843,1.2017769
83.0650311,10.14496425,-3.7669338,3.2574197,0.06530754999999999,6.3191843,1.2017769
83.164989,10.0456785,-3.778491,3.2639476,0.0636561,6.3570904,1.2725209
83.26494690000001,9.946546,-3.791311,3.2701459,0.062009949999999994,6.3570904,1.2725209
83.3649048,9.8474135,-3.804131,3.2763442,0.0603638,6.3969831,1.342617
83.46486275000001,9.748443250000001,-3.81814635,3.2822142999999997,0.058727299999999996,6.3969831,1.342617
83.5648207,9.649473,-3.8321617,3.2880844,0.0570908,6.4388053,1.4120255
83.6647786,9.5506694,-3.84730565,3.29362795,0.05545965,6.4388053,1.4120255
83.7647365,9.4518658,-3.8624496,3.2991715,0.0538285,6.4824984,1.4813951
83.86469445,9.3532305,-3.8786560000000003,3.30438945,0.05220235,6.4824984,1.4813951
83.9646524,9.2545952,-3.8948624,3.3096074,0.0505762,6.5280238,1.5510358
84.0646103,9.15612845,-3.9120653,3.31450105,0.0489575,6.5280238,1.5510358
84.1645682,9.0576617,-3.9292682,3.3193947,0.0473388,6.5753515,1.6209947
84.26452610000001,8.959363,-3.9474021,3.32396495,0.04572235,6.5753515,1.6209947
84.364484,8.8610643,-3.965536,3.3285352,0.0441059,6.6244526,1.6919715
84.46444195000001,8.76292815,-3.9845361,3.3327828000000004,0.0424944,6.6244526,1.6919715
84.5643999,8.664792,-4.0035362,3.3370304,0.0408829,6.6753185,1.7639737
84.6643578,8.5668148,-4.02333775,3.3409561500000002,0.03927385,6.6753185,1.7639737
84.7643157,8.4688376,-4.0431393,3.3448819,0.0376648,6.7279394,1.8374521
84.86427365,8.37101425,-4.0636776,3.34848615,0.03606935,6.7279394,1.8374521
84.9642316,8.2731909,-4.0842159,3.3520904,0.0344739,6.7823182,1.9116225
85.0641895,8.175508,-4.10542915,3.3553875,0.03298405,6.7823182,1.9116225
85.1641474,8.0778251,-4.1266424,3.3586846,0.0314942,6.8384332,1.9780945
85.26410530000001,7.9802807,-4.14846965,3.3616837000000004,0.03000435,6.8384332,1.9780945
85.3640632,7.8827363,-4.1702969,3.3646828,0.0285145,6.8960186,2.0469802
85.46402115000001,7.78531725,-4.19268095,3.36740765,0.0274157,6.8960186,2.0469802
85.5639791,7.6878982,-4.215065,3.3701325,0.0263169,6.9551075,2.0806308
85.663937,7.5905981,-4.2379616,3.3726791499999997,0.0254776,6.9551075,2.0806308
85.7638949,7.493298,-4.2608582,3.3752258,0.0246383,7.0146577,2.0914595
85.86385285,7.39611285,-4.2842335,3.3776052500000002,0.02385815,7.0146577,2.0914595
85.9638108,7.2989277,-4.3076088,3.3799847,0.023078,7.0740126,2.0990532
86.0637687,7.2018512,-4.3314353,3.3822675,0.0228374,7.0740126,2.0990532
86.1637266,7.1047747,-4.3552618,3.3845503,0.0225968,7.1330864,2.0543546
86.26368450000001,7.00780675,-4.37952665,3.38678495,0.0223562,7.1330864,2.0543546
86.3636424,6.9108388,-4.4037915,3.3890196,0.0221156,7.1904324,2.0121508
86.46360035000001,6.8139793,-4.42848505,3.3912131,0.02199015,7.1904324,2.0121508
86.5635583,6.7171198,-4.4531786,3.3934066,0.0218647,7.2461603,1.9602301
86.6635162,6.62036905,-4.4782954,3.39558735,0.02181685,7.2461603,1.9602301
86.7634741,6.5236183,-4.5034122,3.3977681,0.021769,7.3000412,1.9023173
86.86343199999999,6.42697745,-4.5289499,3.3999392999999998,0.02172,7.3000412,1.9023173
86.9633899,6.3303366,-4.5544876,3.4021105,0.021671,7.3519527,1.8467246
87.06334785,6.23380775,-4.58044355,3.4042705,0.0216091,7.3519527,1.8467246
87.1633058,6.1372789,-4.6063995,3.4064305,0.0215472,7.4019989,1.7946428
87.26326370000001,6.0408624500000005,-4.6327711,3.40857815,0.021485499999999998,7.4019989,1.7946428
87.3632216,5.944446,-4.6591427,3.4107258,0.0214238,7.4503116,1.7445374
87.46317955,5.8481435,-4.685926950000001,3.4128609,0.02135855,7.4503116,1.7445374
87.5631375,5.751841,-4.7127112,3.414996,0.0212933,7.496977,1.6967416
87.6630954,5.6556534,-4.73990515,3.41711765,0.0212257,7.496977,1.6967416
87.7630533,5.5594658,-4.7670991,3.4192393,0.0211581,7.5420869,1.6510386
87.86301119999999,5.46339395,-4.7946997499999995,3.4213475,0.02109055,7.5420869,1.6510386
87.9629691,5.3673221,-4.8223004,3.4234557,0.021023,7.5857243,1.6070808
88.06292705,5.2713673,-4.8503045,3.4255502,0.02095355,7.5857243,1.6070808
88.162885,5.1754125,-4.8783086,3.4276447,0.0208841,7.62796,1.5650092
88.26284290000001,5.0795753,-4.9067130500000005,3.4297253000000003,0.02081485,7.62796,1.5650092
88.3628008,4.9837381,-4.9351175,3.4318059,0.0207456,7.6688666,1.5245127
88.46275875,4.88801955,-4.96391925,3.4338726,0.02067525,7.6688666,1.5245127
88.5627167,4.792301,-4.992721,3.4359393,0.0206049,7.7085059,1.4856837
88.6626746,4.69670195,-5.021916750000001,3.4379918,0.020533799999999998,7.7085059,1.4856837
88.7626325,4.6011029,-5.0511125,3.4400443,0.0204627,7.7469405,1.4484101
88.86259039999999,4.505624,-5.08069905,3.4420826,0.02039155,7.7469405,1.4484101
88.9625483,4.4101451,-5.1102856,3.4441209,0.0203204,7.7842281,1.412541
89.06250625,4.3147872,-5.14025985,3.4461448,0.020247599999999998,7.7842281,1.412541
89.1624642,4.2194293,-5.1702341,3.4481687,0.0201748,7.820421,1.3782269
89.26242210000001,4.12419315,-5.20059265,3.4501781,0.0201022,7.820421,1.3782269
89.36238,4.028957,-5.2309512,3.4521875,0.0200296,7.8555741,1.3451815
89.46233795,3.9338431,-5.26169085,3.4541823000000003,0.019956,7.8555741,1.3451815
89.5622959,3.8387292,-5.2924305,3.4561771,0.0198824,7.8897332,1.3134948
89.6622538,3.74373825,-5.323548000000001,3.4581571,0.0198082,7.8897332,1.3134948
89.7622117,3.6487473,-5.3546655,3.4601371,0.019734,7.9229456,1.2830749
89.86216959999999,3.55387995,-5.386157450000001,3.46210225,0.0196598,7.9229456,1.2830749
89.9621275,3.4590126,-5.4176494,3.4640674,0.0195856,7.9552549,1.2537934
90.06208545,3.36426905,-5.44951265,3.46601755,0.019509850000000002,7.9552549,1.2537934
90.1620434,3.2695255,-5.4813759,3.4679677,0.0194341,7.9867007,0.531755
90.26200130000001,3.1749067,-5.5136069,3.46990275,0.019358550000000002,7.9867007,0.531755
90.3619592,3.0802879,-5.5458379,3.4718378,0.019283,8.0,0.0
90.46191715,2.9857938500000003,-5.57843345,3.4737577,0.019206550000000003,8.0,0.0
90.5618751,2.8912998,-5.611029,3.4756776,0.0191301,8.0,0.0
90.661833,2.79693115,-5.643985750000001,3.4775821000000002,0.019053,8.0,0.0
90.7617909,2.7025625,-5.6769425,3.4794866,0.0189759,8.0,0.0
90.86174879999999,2.60831985,-5.71025685,3.4813757,0.018898850000000002,8.0,0.0
90.9617067,2.5140772,-5.7435712,3.4832648,0.0188218,8.0,0.0
91.06166465,2.4199600500000003,-5.77724015,3.48513835,0.018743299999999997,8.0,0.0
91.1616226,2.3258429,-5.8109091,3.4870119,0.0186648,8.0,0.0
91.26158050000001,2.23185245,-5.8449288,3.48886975,0.0185864,8.0,0.0
91.3615384,2.137862,-5.8789485,3.4907276,0.018508,8.0,0.0
91.4614963,2.0439978500000002,-5.91331585,3.4925696999999998,0.0184287,8.0,0.0
91.5614542,1.9501337,-5.9476832,3.4944118,0.0183494,8.0,0.0
91.66141214999999,1.85639625,-5.98239465,3.496238,0.0182695,8.0,0.0
91.7613701,1.7626588,-6.0171061,3.4980642,0.0181896,8.0,0.0
91.86132799999999,1.6690486,-6.052158,3.4998744,0.0181097,8.0,0.0
91.9612859,1.5754384,-6.0872099,3.5016846,0.0180298,8.0,0.0
92.06124385,1.4819545,-6.12259925,3.5034787,0.017948350000000002,8.0,0.0
92.1612018,1.3884706,-6.1579886,3.5052728,0.0178669,8.0,0.0
92.26115970000001,1.2951141499999999,-6.19371145,3.5070506000000004,0.0177856,8.0,0.0
92.3611176,1.2017577,-6.2294343,3.5088284,0.0177043,8.0,0.0
92.46107549999999,1.1085281,-6.26548745,3.5105899000000003,0.017622,8.0,0.0
92.5610334,1.0152985,-6.3015406,3.5123514,0.0175397,8.0,0.0
92.66099134999999,0.92219585,-6.3379204,3.51409635,0.01745675,8.0,0.0
92.7609493,0.8290932,-6.3743002,3.5158413,0.0173738,8.0,0.0
92.8609072,0.7361179,-6.411003,3.51756965,0.0172908,8.0,0.0
92.9608651,0.6431426,-6.4477058,3.519298,0.0172078,8.0,0.0
93.06082305000001,0.5502934,-6.484728499999999,3.5210096,0.0171231,8.0,0.0
93.160781,0.4574442,-6.5217512,3.5227212,0.0170384,8.0,0.0
93.2607389,0.36472215,-6.55908975,3.52441585,0.016953799999999998,8.0,0.0
93.3606968,0.2720001,-6.5964283,3.5261105,0.0168692,8.0,0.0
93.46065469999999,0.17940430000000002,-6.6340794,3.5277882,0.01678355,8.0,0.0
93.5606126,0.0868085,-6.6717305,3.5294659,0.0166979,8.0,0.0
93.66057055,-0.005661100000000002,-6.7096905,3.53112635,0.01661145,8.0,0.0
93.7605285,-0.0981307,-6.7476505,3.5327868,0.016525,8.0,0.0
93.86048640000001,-0.190474,-6.78591565,3.53442995,0.0164385,8.0,0.0
93.9604443,-0.2828173,-6.8241808,3.5360731,0.016352,8.0,0.0
94.06040225000001,-0.37503569999999997,-6.86274785,3.5376988000000003,0.016263649999999998,8.0,0.0
94.1603602,-0.4672541,-6.9013149,3.5393245,0.0161753,8.0,0.0
94.2603181,-0.5593467999999999,-6.94017975,3.5409325000000003,0.016087,8.0,0.0
94.360276,-0.6514395,-6.9790446,3.5425405,0.0159987,8.0,0.0
94.46023389999999,-0.7434076000000001,-7.01820385,3.54413085,0.015909350000000003,8.0,0.0
94.5601918,-0.8353757,-7.0573631,3.5457212,0.01582,8.0,0.0
94.66014975,-0.92721955,-7.0968131,3.5472935000000003,0.01572995,8.0,0.0
94.7601077,-1.0190634,-7.1362631,3.5488658,0.0156399,8.0,0.0
94.86006560000001,-1.11078315,-7.1759999,3.55042015,0.015549400000000001,8.0,0.0
94.9600235,-1.2025029,-7.2157367,3.5519745,0.0154589,8.0,0.0
95.0599814,-1.29409985,-7.2557569,3.5535101,0.015362649999999999,8.0,0.0
