s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
31.5952835;26.5997583;-2.8925434;-2.8464796;-0.060609;7.4630012;1.4089844
31.6952686;26.6285493;-2.9882923;-2.8525108;-0.0600362;7.4818542;1.4228806
31.7952537;26.6567657;-3.0842143;-2.8584851;-0.0594659;7.500845;1.4367854
31.8952387;26.6844107;-3.1803004;-2.8644023;-0.058898;7.5199727;1.4507041
31.9952238;26.7114899;-3.2765496;-2.870263;-0.0583324;7.5392365;1.4646442
32.0952089;26.7380068;-3.3729532;-2.8760672;-0.0577687;7.5586356;1.4786337
32.195194;26.7639669;-3.4695102;-2.8818151;-0.0572071;7.5781696;1.4926635
32.295179;26.7893737;-3.5662123;-2.8875069;-0.0566476;7.5978381;1.5067321
32.3951641;26.814233;-3.6630586;-2.893143;-0.0560904;7.6176404;1.5208318
32.4951492;26.8385483;-3.760041;-2.8987235;-0.055536;7.6375759;1.5349374
32.5951343;26.8623251;-3.8571586;-2.9042486;-0.0549828;7.6576437;1.5491438
32.6951193;26.8855672;-3.9544037;-2.9097183;-0.0544273;7.6778441;1.5636628
32.7951044;26.9082802;-4.0517756;-2.9151325;-0.0538754;7.69818;1.5781403
32.8950895;26.930468;-4.1492667;-2.9204922;-0.0533353;7.7186499;1.5920969
32.9950746;26.9521359;-4.2468766;-2.9257981;-0.0528034;7.739246;1.6057409
33.0950596;26.9732878;-4.3445978;-2.9310526;-0.052302;7.7599632;1.6177399
33.1950447;26.9939287;-4.4424298;-2.9362571;-0.051805;7.7807794;1.6296609
33.2950298;27.0140623;-4.5403659;-2.9414125;-0.0513204;7.8016929;1.6410131
33.3950149;27.0336933;-4.6384055;-2.9465196;-0.0508361;7.8226955;1.6525378
33.4949999;27.0528256;-4.7365422;-2.9515781;-0.0503492;7.8437889;1.6644205
33.594985;27.0714638;-4.8347754;-2.956588;-0.0498637;7.8649767;1.6764035
33.6949701;27.0896118;-4.9330989;-2.9615494;-0.0493796;7.8862595;1.6885026
33.7949552;27.1072743;-5.0315122;-2.9664625;-0.048897;7.907638;1.7006992
33.8949402;27.1244553;-5.1300094;-2.9713274;-0.0484159;7.9291127;1.7130038
33.9949253;27.1411594;-5.2285897;-2.9761443;-0.047936;7.9506841;1.7254334
34.0949104;27.1573907;-5.3272479;-2.9809132;-0.0474569;7.972353;1.7380108
34.1948955;27.1731539;-5.4259831;-2.9856343;-0.046979;7.9941205;1.7507101
34.2948805;27.188453;-5.5247902;-2.9903076;-0.0465022;8.0159873;1.7635517
34.3948656;27.2032926;-5.6236683;-2.9949334;-0.0460265;8.0379544;1.7765224
34.4948507;27.2176769;-5.7226128;-2.9995116;-0.0455517;8.0600225;1.7896431
34.5948358;27.2316105;-5.8216226;-3.0040424;-0.045078;8.0821926;1.8028959
34.6948208;27.2450977;-5.9206934;-3.0085259;-0.0446053;8.1044656;1.8163035
34.7948059;27.2581429;-6.0198241;-3.0129622;-0.0441334;8.1268425;1.8298633
34.894791;27.2707506;-6.1190108;-3.0173513;-0.0436623;8.1493243;1.843584
34.9947761;27.2829251;-6.2182521;-3.0216934;-0.0431926;8.1719122;1.8574314
35.0947611;27.2946709;-6.3175446;-3.0259885;-0.0427241;8.1946067;1.8714155
35.1947462;27.3059925;-6.4168867;-3.0302369;-0.0422561;8.2174088;1.8855778
35.2947313;27.3168942;-6.5162754;-3.0344385;-0.0417873;8.2403195;1.9000208
35.3947164;27.3273807;-6.6157092;-3.0385932;-0.0413198;8.2633416;1.9145981
35.4947014;27.3374562;-6.7151852;-3.0427014;-0.0408577;8.2864755;1.9290263
35.5946865;27.3471252;-6.8147018;-3.0467636;-0.0403964;8.3097186;1.9436315
35.6946716;27.3563923;-6.9142565;-3.0507793;-0.0399308;8.3330722;1.9587596
35.7946567;27.3652617;-7.0138472;-3.0547485;-0.0394578;8.3565415;1.9746338
35.8946417;27.3737383;-7.1134722;-3.0586679;-0.0389436;8.3801344;1.9936389
35.9946268;27.3818269;-7.2131295;-3.062536;-0.0384232;8.4038873;2.0133225
36.0946119;27.3895326;-7.3128172;-3.0663501;-0.0378718;8.4278067;2.0354612
36.1945969;27.3968607;-7.4125334;-3.0701092;-0.0373199;8.4519203;2.0578957
36.294582;27.4038168;-7.5122763;-3.0738126;-0.0367587;8.47623;2.0812692
36.3945671;27.4104062;-7.6120437;-3.0774599;-0.0361946;8.5007451;2.1051293
36.4945522;27.4166345;-7.7118348;-3.0810497;-0.0356121;8.5254695;2.1306014
36.5945372;27.4225075;-7.811647;-3.0845813;-0.0350326;8.5504203;2.1561492
36.6945223;27.4280308;-7.9114796;-3.0880558;-0.0344684;8.5755963;2.1808655
36.7945074;27.43321;-8.0113302;-3.0914741;-0.0339248;8.600986;2.2043646
36.8944925;27.4380504;-8.1111983;-3.0948444;-0.0334913;8.6265733;2.219963
36.9944775;27.4425563;-8.2110814;-3.0981715;-0.0330749;8.6522652;2.2345524
37.0944626;27.4467317;-8.3109795;-3.1014624;-0.032753;8.6780492;2.2422919
37.1944477;27.45058;-8.4108902;-3.104721;-0.0324132;8.7038456;2.2516131
37.2944328;27.4541046;-8.5108133;-3.1079397;-0.0319705;8.7296726;2.2690176
37.3944178;27.4573098;-8.6107467;-3.1111141;-0.031526;8.7556222;2.2868274
37.4944029;27.4602;-8.7106902;-3.1142435;-0.0310705;8.7816979;2.3057691
37.594388;27.4627797;-8.8106417;-3.1173273;-0.0306153;8.8079113;2.3249755
37.6943731;27.4650534;-8.9106012;-3.1203656;-0.0301598;8.8342644;2.344492
37.7943581;27.4670256;-9.0105665;-3.1233584;-0.0297046;8.8607594;2.3642849
37.8943432;27.468701;-9.1105378;-3.1263057;-0.0292494;8.887398;2.3843638
37.9943283;27.470084;-9.210513;-3.1292074;-0.0287947;8.9141822;2.4047045
38.0943134;27.4711791;-9.3104924;-3.1320638;-0.0283414;8.9411137;2.4252423
38.1942984;27.4719909;-9.4104738;-3.1348748;-0.0278879;8.9681932;2.4460954
38.2942835;27.472524;-9.5104577;-3.1376404;-0.0274314;8.995423;2.4674996
38.3942686;27.4727828;-9.6104421;-3.1403603;-0.0269754;9.0228079;2.4891832
38.4942537;27.4727719;-9.7104274;3.1401505;-0.0265228;9.0503494;2.5109047
38.5942387;27.4724959;-9.8104118;3.1375212;-0.0260749;9.0780466;2.5325567
38.6942238;27.4719592;-9.9103959;3.1349351;-0.0256549;9.1058973;2.5522148
38.7942089;27.471166;-10.0103773;3.1323909;-0.0252383;9.1338783;2.5719059
38.894194;27.4701205;-10.1103574;3.1298874;-0.0248398;9.1619887;2.5903893
38.994179;27.4688267;-10.2103336;3.1274237;-0.0244405;9.1902142;2.6092489
39.0941641;27.4672885;-10.3103071;3.1250002;-0.0240369;9.2185579;2.6287792
39.1941492;27.4655102;-10.410276;3.1226171;-0.0236335;9.2470258;2.648605
39.2941343;27.4634956;-10.5102412;3.1202742;-0.0232306;9.2756201;2.6687019
39.3941193;27.4612488;-10.6102006;3.1179716;-0.022828;9.3043425;2.6890896
39.4941044;27.4587738;-10.7101555;3.1157092;-0.0224262;9.3331949;2.7097379
39.5940895;27.4560748;-10.8101036;3.113487;-0.0220243;9.3621789;2.7307171
39.6940746;27.4531556;-10.9100465;3.111305;-0.0216222;9.3912968;2.7520481
39.7940596;27.4500205;-11.0099819;3.1091633;-0.0212202;9.4205511;2.7736969
39.8940447;27.4466732;-11.1099114;3.1070616;-0.0208186;9.4499439;2.7956465
39.9940298;27.443118;-11.2098328;3.1050002;-0.020417;9.4794771;2.8179293
40.0940149;27.4393588;-11.3097476;3.1029788;-0.0200155;9.5091528;2.8405534
40.1939999;27.4353996;-11.4096538;3.1009977;-0.0196141;9.5389734;2.8635175
40.293985;27.4312446;-11.5095529;3.0990566;-0.0192128;9.568941;2.8868156
40.3939701;27.4268976;-11.609443;3.0971557;-0.0188116;9.5990577;2.9104616
40.4939551;27.4223628;-11.7093256;3.0952948;-0.0184104;9.6293257;2.9344572
40.5939402;27.4176441;-11.8091988;3.0934741;-0.0180094;9.6597473;2.9588104
40.6939253;27.4127455;-11.9090642;3.0916935;-0.0176084;9.6903246;2.9835192
40.7939104;27.4076712;-12.00892;3.089953;-0.0172075;9.7210599;2.1988332
40.8938954;27.4024251;-12.1087678;3.0882525;-0.0168066;9.7436496;-3.7712935
40.9938805;27.3970112;-12.2086057;3.0865921;-0.0164058;9.7048731;-3.8188067
41.0938656;27.3914335;-12.3084355;3.0849718;-0.0160051;9.6654495;-3.8658223
41.1938507;27.3856961;-12.4082554;3.0833916;-0.0156045;9.6253761;-3.9123335
41.2938357;27.3798029;-12.5080671;3.0818514;-0.0152039;9.5846499;-3.958323
41.3938208;27.3737581;-12.6078688;3.0803513;-0.0148033;9.5432682;-4.0037842
41.4938059;27.3675655;-12.7076624;3.0788912;-0.0144028;9.5012279;-4.0486999
41.593791;27.3612292;-12.807446;3.0774712;-0.0140023;9.4585259;-4.0930638
41.693776;27.3547532;-12.9072216;3.0760911;-0.0136019;9.4151591;-4.1368588
41.7937611;27.3481416;-13.0069874;3.0747512;-0.0132015;9.3711244;-4.180079
41.8937462;27.3413982;-13.1067452;3.0734512;-0.0128012;9.3264185;-4.2227076
41.9937313;27.3345272;-13.2064935;3.0721913;-0.0124009;9.281038;-4.2647389
42.0937163;27.3275325;-13.306234;3.0709714;-0.0120007;9.2349795;-4.3061564
42.1937014;27.3204181;-13.4059652;3.0697915;-0.0116004;9.1882394;-4.3469549
42.2936865;27.313188;-13.505689;3.0686517;-0.0112003;9.1408141;-4.3871181
42.3936716;27.3058464;-13.6054037;3.0675518;-0.0108001;9.0926998;-4.4266409
42.4936566;27.2983969;-13.7051113;3.066492;-0.0104;9.0438926;-4.4655075
42.5936417;27.2908439;-13.8048103;3.0654721;-0.0099999;8.9943885;-4.5037134
42.6936268;27.2831911;-13.9045025;3.0644923;-0.0095999;8.9441834;-4.5412432
42.7936119;27.2754427;-14.0041864;3.0635524;-0.0091998;8.893273;-4.5780924
42.8935969;27.2676026;-14.103864;3.0626526;-0.0087999;8.8416527;-4.6142454
42.993582;27.2596748;-14.2035339;3.0617927;-0.0083999;8.789318;-4.6496992
43.0935671;27.2516633;-14.3031979;3.0609729;-0.008;8.7362641;-4.6844397
43.1935522;27.243572;-14.4028546;3.060193;-0.0076001;8.6824859;-4.7184627
43.2935372;27.235405;-14.502506;3.059453;-0.0072003;8.6279783;-4.7517518
43.3935223;27.2271664;-14.6021507;3.0587531;-0.0068005;8.5727359;-4.7843059
43.4935074;27.2188599;-14.7017905;3.0580931;-0.0064008;8.5167531;-4.8161107
43.5934925;27.2104897;-14.8014242;3.0574731;-0.006001;8.4600239;-4.8471673
43.6934775;27.2020596;-14.9010536;3.0568931;-0.0056011;8.4025422;-4.8774768
43.7934626;27.1935739;-15.0006776;3.0563531;-0.0052013;8.3443014;-4.9070093
43.8934477;27.1850362;-15.1002979;3.055853;-0.0048027;8.2852948;-4.9356824
43.9934328;27.1764508;-15.1999133;3.0553927;-0.0044039;8.2255165;-4.9635928
44.0934178;27.1678215;-15.2995257;3.0549724;-0.0040033;8.1649587;-4.9908374
44.1934029;27.1591523;-15.3991338;3.0545922;-0.003601;8.1036123;-5.0173937
44.293388;27.1504473;-15.4987396;3.0542528;-0.0031867;8.0414678;-5.043922
44.3933731;27.1417106;-15.5983418;3.0539549;-0.0027713;7.9785067;-5.069681
44.4933581;27.1329462;-15.6979424;3.053699;-0.0023482;7.9147195;-5.0950741
44.5933432;27.1241585;-15.7975402;3.0534854;-0.0019254;7.8500906;-5.1195834
44.6933283;27.1153515;-15.897137;3.0533139;-0.0015046;7.7846104;-5.1430997
44.7933133;27.1065297;-15.9967318;3.0531845;-0.001084;7.71827;-5.1657316
44.8932984;27.097697;-16.0963263;3.0530971;-0.0006647;7.6510587;-5.1874057
44.9932835;27.0888577;-16.1959195;3.0530516;-0.0002447;7.582966;-5.2081052
45.0932686;27.0800159;-16.2955134;3.0530483;0.0001799;7.5139808;-5.1846834
45.1932536;27.071176;-16.3951065;3.0530871;0.0005336;7.444671;-5.1846873
45.2932387;27.0623407;-16.4947009;3.0531319;0.0003625;7.3747097;-5.1905417
45.3932238;27.053509;-16.5942943;3.0531583;-3.37e-05;7.3039982;-5.0929084
45.4932089;27.0446749;-16.6938872;3.0530521;-0.0020904;7.233945;-4.9847595
45.5931939;27.0358199;-16.7934799;3.0527402;-0.0041627;7.1647161;-4.8747338
45.693179;27.0269236;-16.8930653;3.0522145;-0.0063533;7.0963622;-4.7650817
45.7931641;27.0179635;-16.992651;3.0514693;-0.0086207;7.0289033;-4.6316967
45.8931492;27.0089173;-17.0922228;3.0504653;-0.011463;6.9627064;-4.5033476
45.9931342;26.9997565;-17.1917907;3.0491771;-0.0143044;6.8977348;-4.3798795
46.0931193;26.9904538;-17.2913393;3.0476049;-0.0171438;6.833952;-4.260984
46.1931044;26.98098;-17.3908773;3.0457488;-0.0199837;6.7713242;-4.1460915
46.2930895;26.9713078;-17.4903907;3.0436084;-0.0228324;6.7098239;-4.035489
46.3930745;26.9614079;-17.5898872;3.041183;-0.0256801;6.649418;-3.9290461
46.4930596;26.9512532;-17.6893525;3.0384732;-0.0285257;6.5900734;-3.8265303
46.5930447;26.9408142;-17.7887939;3.0354788;-0.0313708;6.531759;-3.7277285
46.6930298;26.930064;-17.8881967;3.0321999;-0.0342169;6.4744452;-3.6325551
46.7930148;26.9189731;-17.9875673;3.0286364;-0.0370627;6.4181024;-3.5408435
46.8929999;26.9075147;-18.0868911;3.0247885;-0.0399086;6.3627019;-3.4524781
46.992985;26.8956595;-18.1861733;3.0206559;-0.0427546;6.3082155;-3.3673046
47.0929701;26.8833806;-18.285399;3.0162388;-0.0456012;6.2546161;-3.2852216
47.1929551;26.8706487;-18.3845726;3.011537;-0.0484481;6.2018768;-3.2060933
47.2929402;26.8574373;-18.4836786;3.0065506;-0.0512959;6.1499718;-3.1298206
47.3929253;26.843717;-18.58272;3.0012793;-0.0541445;6.0988755;-3.0562816
47.4929104;26.8294615;-18.6816813;2.9957233;-0.0569945;6.0485632;-2.9853822
47.5928954;26.8146416;-18.7805641;2.989882;-0.0598459;5.9990108;-2.9170133
47.6928805;26.7992309;-18.8793522;2.9837558;-0.0626993;5.9501945;-2.8510851
47.7928656;26.7832006;-18.9780458;2.977344;-0.0655548;5.9020914;-2.7874992
47.8928507;26.7665244;-19.0766284;2.9706467;-0.068413;5.854679;-2.7261699
47.9928357;26.7491736;-19.1750981;2.9636633;-0.0712743;5.8079354;-2.6670069
48.0928208;26.7311221;-19.2734384;2.9563938;-0.0741393;5.7618393;-2.6099303
48.1928059;26.7123416;-19.3716453;2.9488375;-0.0770084;5.7163698;-2.5548576
48.292791;26.6928061;-19.4697017;2.9409943;-0.0798822;5.6715067;-2.5017121
48.392776;26.6724874;-19.5676016;2.9328632;-0.0827615;5.6272303;-2.4504148
48.4927611;26.6513599;-19.6653276;2.9244442;-0.085647;5.5835213;-2.4008965
48.5927462;26.6293957;-19.7628712;2.9157362;-0.0885393;5.5403613;-2.3530823
48.6927313;26.6065694;-19.8602147;2.9067387;-0.0914395;5.497732;-2.3069101
48.7927163;26.5828537;-19.957347;2.8974507;-0.0943481;5.4556158;-2.2623109
48.8927014;26.5582231;-20.05425;2.8878716;-0.0972661;5.4139957;-2.2192141
48.9926865;26.532651;-20.1509097;2.878;-0.1001949;5.3728551;-2.1775157
49.0926716;26.506112;-20.2473079;2.8678351;-0.1031368;5.3321791;-2.1372127
49.1926566;26.4785803;-20.3434273;2.8573753;-0.1060909;5.291952;-2.0983185
49.2926417;26.4500306;-20.4392496;2.8466197;-0.1090558;5.2521571;-2.0606804
49.3926268;26.4204379;-20.5347542;2.8355669;-0.1120361;5.2127804;-2.0240875
49.4926118;26.3897768;-20.6299224;2.8242149;-0.1150387;5.1738112;-1.9886017
49.5925969;26.3580237;-20.72473;2.812562;-0.1180609;5.1352373;-1.9537984
49.692582;26.325153;-20.8191583;2.8006048;-0.1211178;5.0970541;-1.9201842
49.7925671;26.2911421;-20.9131789;2.7883413;-0.12419;5.0592471;-1.8894481
49.8925521;26.2559653;-21.0067732;2.7757731;-0.1272116;5.0217674;-1.8598566
49.9925372;26.2196023;-21.0999087;2.762902;-0.1302489;4.9845995;-1.8341374
50.0925223;26.182028;-21.1925671;2.7497318;-0.1331931;4.9476721;-1.8092535
50.1925074;26.1432251;-21.284712;2.7362664;-0.136165;4.9109737;-1.7855176
50.2924924;26.103169;-21.3763256;2.7225024;-0.139152;4.8744858;-1.762535
50.3924775;26.0618449;-21.4673668;2.7084391;-0.1421708;4.8381978;-1.740237
50.4924626;26.0192277;-21.5578181;2.6940712;-0.1452249;4.8020998;-1.7186643
50.5924477;25.9753052;-21.6476338;2.6793973;-0.1483132;4.7661809;-1.6983527
50.6924327;25.9300517;-21.736796;2.6644128;-0.1514132;4.7304187;-1.678678
50.7924178;25.8834581;-21.8252546;2.6491178;-0.154553;4.694803;-1.6597952
50.8924029;25.8354982;-21.9129914;2.6335057;-0.1577266;4.6593203;-1.6415165
50.992388;25.7861661;-21.9999516;2.6175757;-0.1609437;4.6239606;-1.6242388
51.092373;25.7354353;-22.0861164;2.6013211;-0.1641872;4.5887049;-1.6075087
51.1923581;25.6833031;-22.1714267;2.5847415;-0.1674796;4.5535435;-1.5915641
51.2923432;25.629743;-22.2558624;2.5678289;-0.1708111;4.5184614;-1.5761321
51.3923283;25.5747559;-22.3393603;2.5505826;-0.1741964;4.4834489;-1.5614873
51.4923133;25.5183154;-22.4218988;2.5329936;-0.1776241;4.44849;-1.5473204
51.5922984;25.4604259;-22.5034108;2.5150611;-0.1811113;4.4135751;-1.5337696
51.6922835;25.4010617;-22.5838723;2.4967749;-0.1846535;4.3786913;-1.520635
51.7922686;25.3402308;-22.6632128;2.4781337;-0.1882631;4.3438296;-1.5075305
51.8922536;25.2779084;-22.7414052;2.4591246;-0.1919627;4.30899;-1.4949087
51.9922387;25.2141058;-22.8183761;2.4397446;-0.1957316;4.2741616;-1.4832301
52.0922238;25.1488002;-22.8940942;2.4199829;-0.1995479;4.2393225;-1.4718158
52.1922089;25.082006;-22.9684842;2.3998383;-0.2034516;4.2044662;-1.4581611
52.2921939;25.0137033;-23.0415095;2.3792891;-0.2075843;4.169646;-1.4449475
52.392179;24.9439088;-23.1130922;2.3583248;-0.2118001;4.134852;-1.4333244
52.4921641;24.8726054;-23.1831895;2.3369357;-0.2160369;4.1000462;-1.4212837
52.5921492;24.7998132;-23.2517223;2.3151206;-0.2204143;4.0652386;-1.3973751
52.6921342;24.7255198;-23.3186407;2.2928226;-0.2256104;4.0307235;-1.3732259
52.7921193;24.6497433;-23.3838598;2.2700018;-0.2309348;3.9965144;-1.3430139
52.8921044;24.5724737;-23.4473173;2.2466216;-0.236742;3.9627724;-1.3128272
52.9920895;24.4937307;-23.5089227;2.2226561;-0.2426563;3.9295087;-1.2876075
53.0920745;24.4135094;-23.5686053;2.1981089;-0.2483667;3.8966082;-1.2617597
53.1920596;24.3318385;-23.626272;2.1729848;-0.2542295;3.8640964;-1.2363493
53.2920447;24.2487199;-23.6818499;2.1472687;-0.2601753;3.8319718;-1.2099361
53.3920298;24.1641932;-23.735241;2.1209511;-0.2662982;3.8002707;-1.1845158
53.4920148;24.0782647;-23.786369;2.0940172;-0.2724637;3.7689772;-1.1575642
53.5919999;23.990987;-23.8351306;2.0664592;-0.2788419;3.7381427;-1.129496
53.691985;23.9023712;-23.8814469;2.0382513;-0.2854011;3.7078087;-1.0995991
53.79197;23.8124838;-23.9252089;2.0093792;-0.2921873;3.6780373;-1.0697819
53.8919551;23.7213406;-23.9663338;1.9798211;-0.2990595;3.6488401;-1.0373215
53.9919402;23.6290267;-24.0047075;1.9495655;-0.306208;3.620304;-1.0069707
54.0919253;23.5355608;-24.0402456;1.918595;-0.3132774;3.5923859;-0.9731633
54.1919103;23.4410515;-24.0728304;1.8869076;-0.3206743;3.5651975;-0.9374728
54.2918954;23.3455199;-24.1023769;1.854464;-0.3282668;3.5388086;-0.8967311
54.3918805;23.2490995;-24.1287641;1.8212501;-0.3362799;3.5133811;-0.8491863
54.4918656;23.1518156;-24.1519018;1.7871982;-0.3448221;3.489131;-0.7958071
54.5918506;23.0538246;-24.1716654;1.7522814;-0.3537808;3.4662512;-0.7356769
54.6918357;22.9551603;-24.1879566;1.7164365;-0.3631851;3.444965;-0.6661902
54.7918208;22.8560082;-24.2006496;1.6796346;-0.3731858;3.4255753;-0.5861444
54.8918059;22.7564101;-24.209638;1.6417876;-0.3838022;3.4084241;-0.492561
54.9917909;22.6565854;-24.2147959;1.6028631;-0.3951754;3.3939442;-0.3738107
55.091776;22.5565861;-24.2160053;1.5627016;-0.4081079;3.3829138;-0.2430424
55.1917611;22.4566738;-24.2131352;1.5212286;-0.4213074;3.3757229;-0.1266597
55.2917462;22.3569161;-24.2060587;1.478541;-0.4324731;3.3719693;-0.0439212
55.3917312;22.2576245;-24.1946838;1.4347622;-0.4400869;3.3706667;-0.0439212
55.4917163;22.1588834;-24.1789663;1.3913055;-0.4290843;3.3693636;0.0848856
55.5917014;22.0609294;-24.1590333;1.3489687;-0.4175711;3.3718816;0.2084367
55.6916865;21.9638754;-24.1350263;1.3078563;-0.4049333;3.3780566;0.3350836
55.7916715;21.8678708;-24.1071092;1.267962;-0.3931553;3.38796;0.4428825
55.8916566;21.7730367;-24.0754401;1.2292229;-0.3818023;3.4010052;0.53904
55.9916417;21.6794885;-24.0401773;1.1915938;-0.3710516;3.4168155;0.6229783
56.0916268;21.5873089;-24.0014672;1.1550141;-0.3607015;3.4349972;0.6983955
56.1916118;21.4965845;-23.9594581;1.1194552;-0.350666;3.4552661;0.7672927
56.2915969;21.4073883;-23.9142941;1.0848765;-0.3411005;3.4773984;0.8285638
56.391582;21.3197808;-23.8661127;1.0512285;-0.3319939;3.5011409;0.8830363
56.4915671;21.2338243;-23.8150523;1.0184816;-0.3231002;3.5262683;0.934318
56.5915521;21.1495603;-23.7612409;0.9866083;-0.3145353;3.5526615;0.9813309
56.6915372;21.067032;-23.7048077;0.9555748;-0.3062881;3.5801733;1.0245587
56.7915223;20.9862664;-23.6458708;0.9253513;-0.2982864;3.6086732;1.0652157
56.8915074;20.9072975;-23.5845542;0.8959201;-0.2904852;3.6380673;1.1041065
56.9914924;20.8301396;-23.5209673;0.8672531;-0.2829907;3.6682859;1.1399665
57.0914775;20.7548147;-23.4552256;0.8393237;-0.2757247;3.6992271;1.1740043
57.1914626;20.681329;-23.3874308;0.8121057;-0.2688944;3.7308239;1.2034371
57.2914477;20.6096943;-23.3176867;0.7855393;-0.2625522;3.7629375;1.2276015
57.3914327;20.5399118;-23.2460829;0.7595976;-0.2564099;3.7954159;1.2506801
57.4914178;20.4719899;-23.1727159;0.7342571;-0.2505178;3.8282216;1.2719359
57.5914029;20.4059244;-23.0976678;0.7094953;-0.2447965;3.861299;1.2925361
57.691388;20.3417176;-23.0210278;0.6853019;-0.2391731;3.8946243;1.3135611
57.791373;20.2793609;-22.9428731;0.6616622;-0.2337465;3.9282021;1.3334579
57.8913581;20.218848;-22.8632831;0.6385543;-0.2285053;3.9619974;1.3523721
57.9913432;20.1601686;-22.7823303;0.6159639;-0.2233858;3.9959801;1.3712783
58.0913283;20.1033119;-22.7000872;0.59388;-0.218381;4.0301454;1.3902517
58.1913133;20.0482644;-22.6166223;0.5722898;-0.2135092;4.0644902;1.4089469
58.2912984;19.9950109;-22.5320008;0.5511811;-0.2087422;4.0990033;1.4277968
58.3912835;19.9435357;-22.4462873;0.530544;-0.204083;4.1336842;1.4467059
58.4912685;19.8938191;-22.3595396;0.5103674;-0.1995206;4.1685301;1.4658259
58.5912536;19.8458439;-22.2718191;0.4906425;-0.195052;4.2035419;1.4851689
58.6912387;19.7995873;-22.1831774;0.4713601;-0.1906624;4.2387208;1.5049587
58.7912238;19.7550301;-22.0936724;0.4525127;-0.1863573;4.2740731;1.5250611
58.8912088;19.712147;-22.0033499;0.4340917;-0.1821244;4.3096018;1.5456653
58.9911939;19.6709171;-21.9122644;0.4160906;-0.1779645;4.3453141;1.5667234
59.091179;19.6313129;-21.8204564;0.3985018;-0.173868;4.3812158;1.5883897
59.1911641;19.5933121;-21.7279771;0.3813197;-0.1698375;4.4173162;1.6105828
59.2911491;19.5568858;-21.6348622;0.3645373;-0.1658634;4.4536223;1.6334632
59.3911342;19.52201;-21.5411596;0.3481499;-0.1619434;4.4901442;1.6570536
59.4911193;19.4886546;-21.4469009;0.3321517;-0.1580706;4.5268926;1.6814766
59.5911044;19.4567943;-21.3521303;0.3165384;-0.1542539;4.5638801;1.7065237
59.6910894;19.4263983;-21.256876;0.3013038;-0.1504867;4.6011146;1.7323181
59.7910745;19.39744;-21.1611784;0.2864443;-0.1467487;4.6386062;1.759277
59.8910596;19.369888;-21.065063;0.2719572;-0.1430369;4.6763736;1.7874618
59.9910447;19.3437142;-20.9685666;0.2578411;-0.1393121;4.7144362;1.81774
60.0910297;19.3188862;-20.8717118;0.2440985;-0.1355821;4.752831;1.8499556
60.1910148;19.2953742;-20.7745321;0.2307278;-0.1318714;4.7915904;1.8835631
60.2909999;19.2731449;-20.6770483;0.2177272;-0.1281804;4.8307344;1.9185689
60.390985;19.2521673;-20.5792898;0.2050939;-0.1245328;4.8702825;1.9544299
60.49097;19.2324082;-20.4812756;0.1928232;-0.1209192;4.9102423;1.9913736
60.5909551;19.2138359;-20.3830316;0.1809126;-0.117332;4.9506257;2.0295998
